Fecha Local,Hora Local,Fecha UTC,Hora UTC,Latitud,Longitud,Profundidad(Km),Magnitud,Escala,Lugar de Referencia
15-03-03,19:42:00,15-03-03,23:42:00,-32.588,-71.707,29.2,3.5,Mc,52 km al N de Valparaíso
15-03-03,19:01:00,15-03-03,23:01:00,-34.341,-70.197,9.1,3.1,Mc,72 km al N de Termas del Flaco
15-03-03,17:47:00,15-03-03,21:47:00,-33.143,-70.27,2.8,3.4,Mc,38 km al E de Colina
15-03-03,15:38:00,15-03-03,19:38:00,-33.761,-72.477,34.3,3.4,Mc,82 km al NO de Pichilemu
15-03-03,13:44:00,15-03-03,17:44:00,-32.559,-71.714,26.4,3.9,Mc,55 km al N de Valparaíso
15-03-03,11:46:00,15-03-03,15:46:00,-34.324,-70.677,101.4,2.8,Mc,41 km al NE de San Fernando
15-03-03,10:12:00,15-03-03,14:12:00,-32.498,-71.868,26.7,3.7,Mc,65 km al N de Valparaíso
15-03-03,03:07:00,15-03-03,07:07:00,-31.804,-69.884,147.9,3.2,Mc,102 km al E de Salamanca
15-03-03,00:12:00,15-03-03,04:12:00,-30.933,-71.375,78.4,3.7,Mc,40 km al SO de Ovalle
16-03-03,18:29:00,16-03-03,22:29:00,-33.14,-70.289,5.5,3.4,Mc,37 km al E de Colina
16-03-03,17:53:00,16-03-03,21:53:00,-33.604,-70.599,25,3.1,Mc,23 km al O de San José de Maipo
16-03-03,17:50:00,16-03-03,21:50:00,-27.888,-71.295,42.5,3.9,Mc,93 km al NO de Vallenar
16-03-03,16:31:00,16-03-03,20:31:00,-32.762,-72.98,24.1,3.5,Mc,157 km al NO de San Antonio
16-03-03,14:03:00,16-03-03,18:03:00,-33.614,-70.599,24.7,2.9,Mc,23 km al O de San José de Maipo
16-03-03,13:28:00,16-03-03,17:28:00,-33.616,-70.595,25.2,2.9,Mc,23 km al O de San José de Maipo
16-03-03,05:37:00,16-03-03,09:37:00,-33.616,-70.595,24.4,2.8,Mc,23 km al O de San José de Maipo
16-03-03,23:07:00,17-03-03,03:07:00,-28.618,-69.879,124.9,3.4,Mc,86 km al E de Vallenar
16-03-03,21:18:00,17-03-03,01:18:00,-29.726,-71.232,53.8,3.7,Mc,24 km al S de La Higuera
16-03-03,21:13:00,17-03-03,01:13:00,-33.609,-70.596,25.8,3.3,Mc,23 km al O de San José de Maipo
17-03-03,18:05:00,17-03-03,22:05:00,-32.648,-71.806,27,3.4,Mc,58 km al O de La Ligua
17-03-03,13:56:00,17-03-03,17:56:00,-32.695,-71.548,30.7,3.1,Mc,40 km al N de Valparaíso
17-03-03,13:53:00,17-03-03,17:53:00,-33.614,-70.601,25.2,2.8,Mc,23 km al O de San José de Maipo
17-03-03,13:15:00,17-03-03,17:15:00,-33.619,-70.593,27.8,2.4,Mc,22 km al O de San José de Maipo
17-03-03,05:10:00,17-03-03,09:10:00,-33.623,-70.59,26,2.7,Mc,22 km al O de San José de Maipo
17-03-03,03:50:00,17-03-03,07:50:00,-34,-69.216,142.7,2.6,Mc,125 km al SE de Farellones
17-03-03,03:26:00,17-03-03,07:26:00,-28.962,-71.352,40.1,4.0,Mc,63 km al N de La Higuera
18-03-03,13:50:00,18-03-03,17:50:00,-33.131,-70.266,3.7,3.3,Mc,39 km al E de Colina
18-03-03,09:37:00,18-03-03,13:37:00,-31.845,-69.632,142.4,3.4,Mc,110 km al O de San Juan.
18-03-03,09:10:00,18-03-03,13:10:00,-32.128,-71.66,27,3.7,Mc,54 km al NO de La Ligua
18-03-03,08:43:00,18-03-03,12:43:00,-32.706,-71.77,35.8,3.5,Mc,53 km al O de Quillota
18-03-03,07:50:00,18-03-03,11:50:00,-31.732,-69.527,151.2,3.3,Mc,98 km al O de San Juan
18-03-03,02:23:00,18-03-03,06:23:00,-30.86,-71.597,45.6,3.4,Mc,47 km al SO de Ovalle
18-03-03,23:01:00,19-03-03,03:01:00,-34.765,-68.947,5,3.6,Mc,177 km al E de Rancagua
18-03-03,22:05:00,19-03-03,02:05:00,-34.013,-70.653,93.6,3.1,Mc,50 km al SO de San José de Maipo
18-03-03,21:35:00,19-03-03,01:35:00,-32.817,-72.852,18.9,3.3,Mc,143 km al NO de San Antonio
19-03-03,19:29:00,19-03-03,23:29:00,-33.98,-70.437,12.6,3.2,Mc,38 km al S de San José de Maipo
19-03-03,17:47:00,19-03-03,21:47:00,-31.733,-70.222,6.5,3.4,Mc,71 km al E de Salamanca
19-03-03,13:56:00,19-03-03,17:56:00,-31.562,-69.593,148.2,3.3,Mc,101 km al O de San Juan.
19-03-03,13:52:00,19-03-03,17:52:00,-33.142,-70.273,1.4,3.6,Mc,38 km al E de Colina
19-03-03,13:18:00,19-03-03,17:18:00,-34.947,-71.015,92.6,2.3,Mc,40 km al S de San Fernando
19-03-03,13:04:00,19-03-03,17:04:00,-31.66,-70.04,142.9,3.3,Mc,89 km al E de Salamanca
19-03-03,12:17:00,19-03-03,16:17:00,-34.472,-70.38,11.9,3.2,Mc,54 km al N de Termas del Flaco
19-03-03,10:08:00,19-03-03,14:08:00,-33.304,-71.047,69.7,2.3,Mc,36 km al O de Colina
19-03-03,06:30:00,19-03-03,10:30:00,-32.974,-72.087,36.3,3.9,Mc,74 km al NO de Casablanca
19-03-03,03:57:00,19-03-03,07:57:00,-31.244,-68.701,135,3.9,Mc,37 km al NO de San Juan
19-03-03,00:51:00,19-03-03,04:51:00,-34.196,-70.843,79.9,2.3,Mc,44 km al E de Las Cabras
19-03-03,23:00:00,20-03-03,03:00:00,-32.255,-70.499,104.3,3.7,Mc,49 km al S de Mina Los Pelambres
20-03-03,19:40:00,20-03-03,23:40:00,-34.033,-71.32,57.2,2.4,Mc,40 km al S de Melipilla
20-03-03,18:52:00,20-03-03,22:52:00,-34.029,-70.861,74.9,3.0,Mc,50 km al SE de Melipilla
20-03-03,17:40:00,20-03-03,21:40:00,-33.144,-70.251,5.9,3.2,Mc,40 km al E de Colina
20-03-03,16:33:00,20-03-03,20:33:00,-31.743,-70.559,15,3.6,Mc,39 km al E de Salamanca
20-03-03,14:20:00,20-03-03,18:20:00,-33.612,-70.589,22,2.8,Mc,22 km al O de San José de Maipo
20-03-03,11:11:00,20-03-03,15:11:00,-32.479,-71.391,19.2,2.9,Mc,46 km al N de Quillota
20-03-03,10:26:00,20-03-03,14:26:00,-33.636,-72.018,31.7,3.1,Mc,39 km al NO de Navidad
20-03-03,06:31:00,20-03-03,10:31:00,-33.18,-72.87,26.5,3.4,Mc,125 km al O de San Antonio
20-03-03,02:56:00,20-03-03,06:56:00,-34.754,-72.306,15.1,3.4,Mc,49 km al SO de Pichilemu
20-03-03,02:47:00,20-03-03,06:47:00,-34.515,-70.114,131.8,2.5,Mc,69 km al SE de Rancagua
20-03-03,01:42:00,20-03-03,05:42:00,-34.48,-70.668,120.5,3.3,Mc,35 km al S de Rancagua
20-03-03,01:11:00,20-03-03,05:11:00,-33.621,-70.592,26,2.6,Mc,22 km al O de San José de Maipo
21-03-03,18:48:00,21-03-03,22:48:00,-33.128,-70.245,3.2,3.6,Mc,41 km al E de Colina
21-03-03,15:55:00,21-03-03,19:55:00,-33.551,-71.286,60,3.1,Mc,28 km al SE de Casablanca
21-03-03,15:34:00,21-03-03,19:34:00,-31.18,-69.225,138.2,3.2,Mc,78 km al NO de San Juan
21-03-03,14:11:00,21-03-03,18:11:00,-34.303,-70.436,12.6,3.0,Mc,60 km al NE de San Fernando
21-03-03,14:01:00,21-03-03,18:01:00,-33.154,-70.296,6,3.6,Mc,36 km al E de Colina
21-03-03,13:48:00,21-03-03,17:48:00,-33.136,-70.279,3,3.3,Mc,38 km al E de Colina
21-03-03,05:43:00,21-03-03,09:43:00,-28.401,-69.322,121.3,3.9,Mc,138 km al SE de Tierra Amarilla
21-03-03,04:39:00,21-03-03,08:39:00,-30.362,-69.462,5,3.7,Mc,126 km al E de Vicuña
21-03-03,03:52:00,21-03-03,07:52:00,-36.402,-73.395,35,4.4,Mc,62 km al SO de Cobquecura
21-03-03,03:23:00,21-03-03,07:23:00,-35.18,-70.505,5,3.3,Mc,70 km al E de Curicó
21-03-03,22:53:00,22-03-03,02:53:00,-32.678,-71.481,28.8,3.3,Mc,35 km al SO de La Ligua
22-03-03,19:58:00,22-03-03,23:58:00,-39.435,-73.719,35,3.8,Mc,59 km al NO de Valdivia
22-03-03,19:32:00,22-03-03,23:32:00,-31.382,-68.789,150,3.5,Mc,31 km al NO de San Juan
22-03-03,18:11:00,22-03-03,22:11:00,-31.964,-69.447,0,3.5,Mc,100 km al SO de San Juan
22-03-03,17:22:00,22-03-03,21:22:00,-34.102,-71.833,6.5,3.4,Mc,36 km al NE de Pichilemu
22-03-03,15:01:00,22-03-03,19:01:00,-32.174,-71.614,57.8,3.6,Mc,47 km al NO de La Ligua
22-03-03,11:19:00,22-03-03,15:19:00,-31.387,-68.762,140,3.8,Mc,29 km al NO de San Juan
22-03-03,09:16:00,22-03-03,13:16:00,-32.969,-71.053,54.9,3.0,Mc,44 km al NO de Colina
22-03-03,08:46:00,22-03-03,12:46:00,-31.923,-71.427,39.6,3.5,Mc,40 km al SO de Illapel
22-03-03,07:39:00,22-03-03,11:39:00,-32.38,-70.273,110.7,3.0,Mc,64 km al E de Petorca
22-03-03,03:00:00,22-03-03,07:00:00,-33.617,-70.593,25.1,2.8,Mc,22 km al O de San José de Maipo
22-03-03,02:04:00,22-03-03,06:04:00,-33.1,-70.345,115.5,2.2,Mc,33 km al E de Colina
22-03-03,22:50:00,23-03-03,02:50:00,-33.603,-70.599,25.8,3.1,Mc,23 km al O de San José de Maipo
22-03-03,21:36:00,23-03-03,01:36:00,-29.828,-71.63,27.7,3.8,Mc,49 km al N de Tongoy
22-03-03,21:15:00,23-03-03,01:15:00,-32.686,-71.485,26.5,3.0,Mc,35 km al SO de La Ligua
23-03-03,18:29:00,23-03-03,22:29:00,-32.637,-71.813,30.2,3.6,Mc,58 km al O de La Ligua
23-03-03,18:28:00,23-03-03,22:28:00,-28.775,-71.293,64.4,3.7,Mc,57 km al SO de Vallenar
23-03-03,18:28:00,23-03-03,22:28:00,-32.638,-71.812,29.2,3.3,Mc,58 km al O de La Ligua
23-03-03,14:53:00,23-03-03,18:53:00,-32.807,-71.019,63.7,2.5,Mc,40 km al O de Los Andes.
23-03-03,14:49:00,23-03-03,18:49:00,-32.727,-71.735,28.7,3.9,Mc,49 km al O de Quillota
23-03-03,14:43:00,23-03-03,18:43:00,-32.048,-71.503,50.9,4.2,Mc,51 km al NO de La Ligua
23-03-03,13:47:00,23-03-03,17:47:00,-33.135,-70.268,2.9,3.3,Mc,39 km al E de Colina
23-03-03,12:48:00,23-03-03,16:48:00,-34.189,-71.13,70.6,2.1,Mc,36 km al O de Rancagua
23-03-03,10:39:00,23-03-03,14:39:00,-34.187,-70.628,102.5,2.1,Mc,55 km al NE de San Fernando
23-03-03,04:08:00,23-03-03,08:08:00,-31.163,-69.059,131,3.7,Mc,66 km al NO de San Juan
23-03-03,03:07:00,23-03-03,07:07:00,-33.788,-71.419,53.2,3.7,Mc,29 km al SE de San Antonio
23-03-03,02:30:00,23-03-03,06:30:00,-31.693,-69.693,140.9,3.0,Mc,112 km al O de San Juan.
23-03-03,02:11:00,23-03-03,06:11:00,-29.797,-68.514,130,3.5,Mc,193 km al N de San Juan
23-03-03,00:46:00,23-03-03,04:46:00,-33.769,-70.274,109.7,2.1,Mc,46 km al S de Farellones
24-03-03,18:59:00,24-03-03,22:59:00,-33.144,-70.244,1.3,2.7,Mc,41 km al E de Colina
24-03-03,16:13:00,24-03-03,20:13:00,-32.469,-69.156,183.4,2.5,Mc,119 km al SO de San Juan.
24-03-03,16:09:00,24-03-03,20:09:00,-31.823,-70.382,119.5,2.7,Mc,55 km al E de Salamanca
24-03-03,15:14:00,24-03-03,19:14:00,-27.392,-68.926,15.7,4.2,Ml,139 km al E de Copiapó
24-03-03,15:13:00,24-03-03,19:13:00,-30.756,-71.699,27.9,3.0,Mc,50 km al O de Ovalle
24-03-03,14:35:00,24-03-03,18:35:00,-33.806,-70.25,107.1,2.1,Mc,51 km al S de Farellones
24-03-03,14:27:00,24-03-03,18:27:00,-32.709,-71.514,23.1,3.0,Mc,39 km al N de Valparaíso
24-03-03,13:41:00,24-03-03,17:41:00,-33.148,-70.27,3.9,3.1,Mc,38 km al E de Colina
24-03-03,12:05:00,24-03-03,16:05:00,-33.982,-71.059,62.1,1.9,Mc,36 km al NO de Rancagua
24-03-03,09:02:00,24-03-03,13:02:00,-32.401,-71.683,29.2,3.0,Mc,57 km al S de Los Vilos
24-03-03,07:57:00,24-03-03,11:57:00,-32.717,-71.508,20.9,3.1,Mc,38 km al N de Valparaíso
24-03-03,07:55:00,24-03-03,11:55:00,-34.938,-72.217,30.3,3.2,Mc,47 km al N de Constitución
24-03-03,07:38:00,24-03-03,11:38:00,-29.799,-71.227,43,3.1,Mc,32 km al S de La Higuera
24-03-03,05:46:00,24-03-03,09:46:00,-32.683,-71.451,24.8,2.7,Ml,33 km al SO de La Ligua
24-03-03,05:39:00,24-03-03,09:39:00,-32.717,-71.511,26.5,3.3,Mc,38 km al N de Valparaíso
24-03-03,05:35:00,24-03-03,09:35:00,-32.793,-71.494,5,4.3,Mc,30 km al N de Valparaíso
24-03-03,05:33:00,24-03-03,09:33:00,-33.275,-70.949,67.9,2.1,Mc,33 km al NO de Santiago
24-03-03,03:23:00,24-03-03,07:23:00,-29.739,-68.181,148.4,3.4,Ml,202 km al N de San Juan
24-03-03,03:08:00,24-03-03,07:08:00,-32.686,-71.776,30,2.5,Ml,54 km al NO de Quillota
24-03-03,02:33:00,24-03-03,06:33:00,-33.58,-70.577,83.6,2.8,Mc,22 km al O de San José de Maipo
24-03-03,00:30:00,24-03-03,04:30:00,-32.91,-69.942,102.6,2.6,Mc,62 km al E de Los Andes.
24-03-03,22:55:00,25-03-03,02:55:00,-27.528,-71.028,45.2,4.4,Mc,71 km al O de Copiapó
25-03-03,14:53:00,25-03-03,18:53:00,-33.305,-70.467,88.1,2.3,Mc,22 km al SE de Colina
25-03-03,13:52:00,25-03-03,17:52:00,-33.141,-70.279,4.1,3.4,Mc,38 km al E de Colina
25-03-03,06:23:00,25-03-03,10:23:00,-30.266,-71.26,53.3,2.3,Mc,23 km al E de Tongoy
25-03-03,04:33:00,25-03-03,08:33:00,-32.941,-70.939,66.7,2.3,Mc,34 km al O de Los Andes.
25-03-03,04:13:00,25-03-03,08:13:00,-33.694,-71.061,81.7,1.8,Mc,48 km al SO de Santiago
25-03-03,01:21:00,25-03-03,05:21:00,-33.016,-72.046,13.8,3.0,Mc,68 km al NO de Casablanca
25-03-03,01:17:00,25-03-03,05:17:00,-32.966,-72.077,15,3.0,Mc,74 km al NO de Casablanca
25-03-03,23:57:00,26-03-03,03:57:00,-30.763,-71.625,24.6,2.9,Mc,44 km al SO de Ovalle
25-03-03,21:31:00,26-03-03,01:31:00,-24.37,-70.455,44.6,4.1,Mc,115 km al N de Taltal
25-03-03,20:51:00,26-03-03,00:51:00,-32.293,-70.538,88.9,3.0,Mc,52 km al S de Mina Los Pelambres
26-03-03,17:25:00,26-03-03,21:25:00,-33.155,-70.289,4.9,3.0,Mc,36 km al E de Colina
26-03-03,16:21:00,26-03-03,20:21:00,-32.794,-70.11,105.7,2.3,Mc,65 km al N de Farellones
26-03-03,09:42:00,26-03-03,13:42:00,-31.777,-69.777,145.2,3.3,Mc,113 km al E de Salamanca
26-03-03,05:37:00,26-03-03,09:37:00,-32.57,-69.744,134.6,2.4,Mc,92 km al O de Mendoza
26-03-03,04:59:00,26-03-03,08:59:00,-34.893,-70.244,1.9,3.1,Mc,76 km al SE de San Fernando
26-03-03,04:45:00,26-03-03,08:45:00,-34.921,-70.269,3.7,3.7,Mc,76 km al SE de San Fernando
26-03-03,03:21:00,26-03-03,07:21:00,-32.748,-71.889,12.9,3.1,Mc,62 km al O de Quillota
27-03-03,17:55:00,27-03-03,21:55:00,-31.628,-71.739,15,3.1,Mc,38 km al NO de Los Vilos
27-03-03,12:37:00,27-03-03,16:37:00,-29.571,-70.665,82.7,2.6,Mc,52 km al E de La Higuera
27-03-03,11:16:00,27-03-03,15:16:00,-34.151,-70.073,8.4,2.9,Mc,62 km al SE de San José de Maipo
27-03-03,10:00:00,27-03-03,14:00:00,-33.903,-72.12,4.5,3.2,Mc,55 km al N de Pichilemu
27-03-03,04:16:00,27-03-03,08:16:00,-32.434,-71.21,69,2.3,Mc,33 km al SO de Petorca
27-03-03,03:53:00,27-03-03,07:53:00,-34.324,-70.707,103.3,2.1,Mc,39 km al NE de San Fernando
27-03-03,02:30:00,27-03-03,06:30:00,-31.616,-69.851,162.8,3.3,Mc,107 km al E de Salamanca
27-03-03,01:45:00,27-03-03,05:45:00,-31.341,-69.692,153.3,3.9,Mc,113 km al O de San Juan.
27-03-03,01:09:00,27-03-03,05:09:00,-29.987,-71.608,38.7,3.4,Mc,36 km al O de La Serena
27-03-03,00:36:00,27-03-03,04:36:00,-32.622,-71.704,25.1,3.1,Mc,48 km al SO de La Ligua
28-03-03,18:53:00,28-03-03,22:53:00,-33.164,-70.273,2.6,3.0,Mc,38 km al E de Colina
28-03-03,18:52:00,28-03-03,22:52:00,-33.156,-70.284,4.8,2.4,Ml,37 km al E de Colina
28-03-03,14:18:00,28-03-03,18:18:00,-32.715,-70.949,63,2.4,Mc,35 km al O de Los Andes.
28-03-03,13:46:00,28-03-03,17:46:00,-33.133,-70.267,3.7,3.3,Mc,39 km al E de Colina
28-03-03,09:43:00,28-03-03,13:43:00,-32.131,-71.712,7.2,3.1,Mc,57 km al NO de La Ligua
28-03-03,01:12:00,28-03-03,05:12:00,-29.415,-71.033,74.9,2.8,Mc,58 km al N de La Serena
29-03-03,19:53:00,29-03-03,23:53:00,-31.561,-71.705,27.2,4.2,Mc,43 km al NO de Los Vilos
29-03-03,19:10:00,29-03-03,23:10:00,-35.164,-70.605,2,3.6,Mc,61 km al E de Curicó
29-03-03,18:10:00,29-03-03,22:10:00,-27.994,-66.47,155,4.0,Mc,163 km al N de La Rioja
29-03-03,15:28:00,29-03-03,19:28:00,-34.701,-72.249,16,3.4,Mc,41 km al SO de Pichilemu
29-03-03,09:50:00,29-03-03,13:50:00,-34.889,-70.291,2,3.3,Mc,72 km al SE de San Fernando
29-03-03,07:17:00,29-03-03,11:17:00,-29.636,-69.003,135,4.1,Mc,171 km al E de Vicuña
29-03-03,03:09:00,29-03-03,07:09:00,-31.878,-69.965,145,3.2,Mc,95 km al E de Salamanca
30-03-03,16:22:00,30-03-03,20:22:00,-31.386,-68.837,120,3.1,Mc,35 km al NO de San Juan
30-03-03,14:27:00,30-03-03,18:27:00,-34.892,-70.702,113.8,2.8,Mc,43 km al SE de San Fernando
30-03-03,12:45:00,30-03-03,16:45:00,-29.774,-71.397,43.8,2.9,Ml,35 km al SO de La Higuera
30-03-03,23:56:00,31-03-03,03:56:00,-32.678,-71.936,11,3.2,Mc,68 km al O de Quillota
31-03-03,18:02:00,31-03-03,22:02:00,-34.322,-70.519,117.4,2.8,Mc,52 km al NE de San Fernando
31-03-03,16:40:00,31-03-03,20:40:00,-39.548,-72.136,70,4.8,Ml,30 km al S de Villarrica
31-03-03,13:55:00,31-03-03,17:55:00,-33.144,-70.267,2.7,3.5,Mc,39 km al E de Colina
31-03-03,03:27:00,31-03-03,07:27:00,-34.279,-70.911,78,2.4,Mc,35 km al N de San Fernando
31-03-03,23:35:00,01-04-03,03:35:00,-33.117,-70.9,68.1,2.3,Mc,42 km al SE de Quillota
31-03-03,22:31:00,01-04-03,02:31:00,-34.707,-72.242,22.5,3.5,Mc,41 km al SO de Pichilemu
01-04-03,16:49:00,01-04-03,20:49:00,-32.952,-71.337,49.8,2.9,Mc,28 km al E de Valparaíso
01-04-03,16:41:00,01-04-03,20:41:00,-36.806,-72.578,70,3.6,Mc,42 km al E de Concepción
01-04-03,12:35:00,01-04-03,16:35:00,-29.887,-71.493,43.4,3.5,Mc,41 km al N de Tongoy
01-04-03,11:47:00,01-04-03,15:47:00,-32.909,-73.039,13.7,3.7,Mc,153 km al NO de San Antonio
01-04-03,10:12:00,01-04-03,14:12:00,-33.619,-71.954,12.9,3.4,Mc,39 km al N de Navidad
01-04-03,08:27:00,01-04-03,12:27:00,-31.916,-70.775,77.2,3.5,Mc,23 km al SE de Salamanca
01-04-03,07:24:00,01-04-03,11:24:00,-32.479,-71.725,29,3.5,Mc,63 km al NO de Quillota
01-04-03,06:38:00,01-04-03,10:38:00,-34.544,-70.517,120.4,3.2,Mc,46 km al SE de Rancagua
01-04-03,05:48:00,01-04-03,09:48:00,-34.328,-70.213,10.4,2.7,Mc,73 km al N de Termas del Flaco
02-04-03,18:51:00,02-04-03,22:51:00,-35.393,-71.325,93.1,2.6,Mc,46 km al S de Curicó
02-04-03,15:57:00,02-04-03,19:57:00,-34.309,-70.171,4.1,3.0,Mc,76 km al N de Termas del Flaco
02-04-03,14:43:00,02-04-03,18:43:00,-25.193,-68.18,150,4.8,Ml,180 km al S de Socaire
02-04-03,13:56:00,02-04-03,17:56:00,-33.121,-70.271,4.2,3.6,Mc,39 km al E de Colina
02-04-03,08:26:00,02-04-03,12:26:00,-32.749,-71.736,29.5,3.2,Mc,48 km al O de Quillota
02-04-03,08:16:00,02-04-03,12:16:00,-22.442,-69.471,90,3.3,Mc,53 km al N de Sierra Gorda.
02-04-03,06:46:00,02-04-03,10:46:00,-36.278,-71.325,122.1,3.2,Mc,54 km al SE de Linares
02-04-03,04:15:00,02-04-03,08:15:00,-28.703,-71.343,36.1,4.2,Mc,59 km al O de Vallenar
02-04-03,02:05:00,02-04-03,06:05:00,-27.823,-70.502,90.2,3.4,Mc,53 km al S de Copiapó
03-04-03,14:38:00,03-04-03,18:38:00,-33.128,-70.263,5.6,3.5,Mc,39 km al E de Colina
03-04-03,11:01:00,03-04-03,15:01:00,-33.763,-71.918,11,3.4,Mc,35 km al SO de San Antonio
03-04-03,09:27:00,03-04-03,13:27:00,-33.331,-71.873,23.5,4.0,Mc,40 km al SO de Valparaíso
04-04-03,19:46:00,04-04-03,23:46:00,-34.315,-70.2,5,3.8,Mc,75 km al N de Termas del Flaco
04-04-03,19:09:00,04-04-03,23:09:00,-31.7,-70.431,121.1,2.8,Mc,51 km al E de Salamanca
04-04-03,16:57:00,04-04-03,20:57:00,-31.625,-69.214,139.6,2.8,Mc,67 km al O de San Juan
04-04-03,15:37:00,04-04-03,19:37:00,-34.399,-70.134,2.5,2.7,Mc,68 km al NE de Termas del Flaco
04-04-03,14:57:00,04-04-03,18:57:00,-31.92,-71.42,37.6,3.2,Mc,40 km al SO de Illapel
04-04-03,14:18:00,04-04-03,18:18:00,-34.384,-70.098,2.5,2.9,Mc,71 km al NE de Termas del Flaco
04-04-03,13:51:00,04-04-03,17:51:00,-33.139,-70.28,3,2.4,Mc,38 km al E de Colina
04-04-03,11:42:00,04-04-03,15:42:00,-35.039,-71.099,98.7,2.1,Mc,51 km al SE de Santa Cruz
04-04-03,10:14:00,04-04-03,14:14:00,-28.217,-67.633,150.9,4.7,Ml,184 km al O de San Fernando
04-04-03,09:45:00,04-04-03,13:45:00,-32.04,-71.67,3.8,3.3,Mc,61 km al NO de La Ligua
04-04-03,08:20:00,04-04-03,12:20:00,-34.36,-70.21,6,3.2,Mc,70 km al N de Termas del Flaco
04-04-03,08:13:00,04-04-03,12:13:00,-31.713,-68.633,197.3,3.6,Mc,23 km al SO de San Juan
04-04-03,07:09:00,04-04-03,11:09:00,-34.341,-70.311,11.4,3.1,Mc,68 km al NE de San Fernando
04-04-03,05:22:00,04-04-03,09:22:00,-31.611,-71.564,31.3,3.4,Mc,34 km al N de Los Vilos
04-04-03,04:43:00,04-04-03,08:43:00,-36.223,-70.638,200.4,2.9,Mc,96 km al SE de Linares
04-04-03,01:49:00,04-04-03,05:49:00,-32.657,-71.486,28.5,2.5,Mc,33 km al NO de Quillota
04-04-03,23:27:00,05-04-03,03:27:00,-34.358,-70.091,0.3,2.7,Mc,74 km al NE de Termas del Flaco
04-04-03,23:08:00,05-04-03,03:08:00,-34.364,-70.198,6.7,3.0,Mc,69 km al N de Termas del Flaco
04-04-03,22:49:00,05-04-03,02:49:00,-34.304,-70.202,0,2.7,Mc,75 km al S de San José de Maipo
04-04-03,22:23:00,05-04-03,02:23:00,-34.337,-70.212,10,3.3,Mc,72 km al N de Termas del Flaco
04-04-03,22:15:00,05-04-03,02:15:00,-34.372,-70.22,10.8,3.6,Mc,68 km al N de Termas del Flaco
05-04-03,19:55:00,05-04-03,23:55:00,-32.805,-72.897,32.9,3.5,Mc,148 km al NO de San Antonio
05-04-03,17:30:00,05-04-03,21:30:00,-34.357,-70.202,10.9,3.4,Mc,70 km al N de Termas del Flaco
05-04-03,16:42:00,05-04-03,20:42:00,-33.151,-70.255,4,3.2,Mc,40 km al E de Colina
05-04-03,15:52:00,05-04-03,19:52:00,-34.474,-70.244,11,2.5,Mc,57 km al SE de Rancagua
05-04-03,14:47:00,05-04-03,18:47:00,-34.355,-70.224,6.5,3.6,Mc,70 km al N de Termas del Flaco
05-04-03,14:21:00,05-04-03,18:21:00,-34.416,-70.559,115,2.2,Mc,44 km al NE de San Fernando
05-04-03,13:48:00,05-04-03,17:48:00,-32.685,-73.114,22.5,3.2,Mc,172 km al NO de San Antonio
05-04-03,13:43:00,05-04-03,17:43:00,-34.378,-70.145,4,2.8,Mc,70 km al NE de Termas del Flaco
05-04-03,10:43:00,05-04-03,14:43:00,-34.39,-70.086,2.6,2.8,Mc,71 km al NE de Termas del Flaco
05-04-03,07:07:00,05-04-03,11:07:00,-34.395,-70.094,2.7,2.7,Mc,70 km al NE de Termas del Flaco
05-04-03,07:00:00,05-04-03,11:00:00,-34.378,-70.17,5.2,3.0,Mc,69 km al N de Termas del Flaco
05-04-03,06:53:00,05-04-03,10:53:00,-34.365,-70.239,7.1,3.0,Mc,68 km al N de Termas del Flaco
05-04-03,06:34:00,05-04-03,10:34:00,-34.268,-72.044,39.3,3.3,Mc,40 km al SO de Navidad
05-04-03,06:27:00,05-04-03,10:27:00,-33.456,-70.202,110.4,3.1,Mc,25 km al NE de San José de Maipo
05-04-03,04:04:00,05-04-03,08:04:00,-34.329,-70.303,9.1,3.0,Mc,69 km al NE de San Fernando
05-04-03,03:48:00,05-04-03,07:48:00,-34.367,-70.181,5,2.7,Mc,70 km al N de Termas del Flaco
05-04-03,02:02:00,05-04-03,06:02:00,-34.287,-70.214,0,2.8,Mc,73 km al S de San José de Maipo
05-04-03,00:37:00,05-04-03,04:37:00,-34.35,-70.15,2.4,2.6,Mc,72 km al N de Termas del Flaco
05-04-03,00:10:00,05-04-03,04:10:00,-34.393,-70.154,3.2,2.6,Mc,68 km al NE de Termas del Flaco
05-04-03,22:52:00,06-04-03,02:52:00,-32.682,-71.765,15,3.5,Mc,53 km al NO de Quillota
05-04-03,22:01:00,06-04-03,02:01:00,-31.33,-68.839,148,3.4,Mc,38 km al NO de San Juan
05-04-03,21:09:00,06-04-03,01:09:00,-23.436,-69.161,97.8,5.4,Mw,71 km al E de Baquedano
06-04-03,19:46:00,06-04-03,23:46:00,-34.982,-70.875,110.3,2.8,Mc,40 km al O de Termas del Flaco
06-04-03,18:44:00,06-04-03,22:44:00,-34.373,-70.177,5.2,3.2,Mc,69 km al N de Termas del Flaco
06-04-03,14:59:00,06-04-03,18:59:00,-35.639,-72.027,37.1,3.3,Mc,45 km al NE de Cauquenes
