Fecha Local,Hora Local,Fecha UTC,Hora UTC,Latitud,Longitud,Profundidad(Km),Magnitud,Escala,Lugar de Referencia
09-03-04,18:22:00,09-03-04,21:22:00,-31.434,-68.46,150,2.8,Mc,13 km al NE de San Juan.
09-03-04,13:58:00,09-03-04,16:58:00,-32.083,-71.471,16.4,3.4,Mc,46 km al NO de La Ligua
09-03-04,12:10:00,09-03-04,15:10:00,-33.147,-70.212,1.1,3.0,Mc,44 km al E de Colina
09-03-04,05:11:00,09-03-04,08:11:00,-33.271,-70.838,56.7,3.0,Mc,25 km al NO de Santiago
08-03-04,22:41:00,09-03-04,01:41:00,-33.101,-70.252,97.5,2.7,Mc,41 km al E de Colina
10-03-04,19:27:00,10-03-04,22:27:00,-32.651,-71.086,5.6,3.3,Mc,30 km al NE de Quillota 
10-03-04,17:47:00,10-03-04,20:47:00,-35.695,-71.588,103.4,2.8,Mc,31 km al S de Talca
10-03-04,17:06:00,10-03-04,20:06:00,-30.782,-71.703,29.6,2.9,Mc,52 km al SO de Ovalle
10-03-04,15:55:00,10-03-04,18:55:00,-35.024,-71.179,94.6,2.7,Mc,46 km al S de Santa Cruz
10-03-04,14:01:00,10-03-04,17:01:00,-32.63,-71.55,35.6,3.0,Mc,40 km al NO de Quillota 
10-03-04,13:49:00,10-03-04,16:49:00,-33.198,-70.226,6.7,3.3,Mc,42 km al E de Colina
10-03-04,12:08:00,10-03-04,15:08:00,-29.701,-68.471,1.4,4.5,Ml,201 km al E de Paihuano
12-03-04,20:55:00,12-03-04,23:55:00,-34.851,-71.743,47,3.5,Mc,42 km al SO de Santa Cruz
12-03-04,20:44:00,12-03-04,23:44:00,-29.95,-71.351,43.5,2.3,Ml,37 km al N de Tongoy
12-03-04,20:20:00,12-03-04,23:20:00,-28.234,-71.304,35,4.4,Ml,65 km al NO de Vallenar
12-03-04,19:45:00,12-03-04,22:45:00,36.391,70.728,252,5.7,Mb,15413 km al NE de Potosí
12-03-04,17:54:00,12-03-04,20:54:00,-32.965,-70.727,71.5,2.6,Mc,27 km al N de Colina
12-03-04,13:59:00,12-03-04,16:59:00,-33.135,-70.239,1.8,3.3,Mc,41 km al E de Colina
12-03-04,10:44:00,12-03-04,13:44:00,-30.604,-71.864,43.9,2.6,Ml,63 km al NO de Punitaqui
12-03-04,07:56:00,12-03-04,10:56:00,-34.25,-70.408,111.7,2.4,Mc,65 km al NE de San Fernando
12-03-04,07:01:00,12-03-04,10:01:00,-30.636,-71.89,4.6,2.6,Ml,64 km al O de Punitaqui
12-03-04,06:27:00,12-03-04,09:27:00,-30.55,-72.07,37.6,5.0,Ml,83 km al O de Ovalle
12-03-04,04:27:00,12-03-04,07:27:00,-32.131,-70.636,95,3.4,Mc,34 km al S de Mina Los Pelambres
13-03-04,17:49:00,13-03-04,20:49:00,-30.794,-71.903,15,2.5,Ml,70 km al O de Ovalle
13-03-04,17:18:00,13-03-04,20:18:00,-29.016,-70.486,90.6,4.1,Ml,56 km al SE de Vallenar
13-03-04,14:41:00,13-03-04,17:41:00,-31.589,-69.601,125.9,2.6,Ml,102 km al O de San Juan.
13-03-04,14:14:00,13-03-04,17:14:00,-33.138,-70.261,1.7,3.3,Mc,39 km al E de Colina
13-03-04,14:12:00,13-03-04,17:12:00,-33.194,-70.265,7.6,3.2,Mc,38 km al E de Colina
13-03-04,10:28:00,13-03-04,13:28:00,-32.775,-71.755,23.7,3.8,Mc,49 km al O de Quillota 
13-03-04,07:45:00,13-03-04,10:45:00,-29.261,-71.237,45.3,2.7,Ml,71 km al N de La Serena
13-03-04,04:36:00,13-03-04,07:36:00,-34.824,-70.909,104.6,2.8,Mc,35 km al NE de Curicó
13-03-04,03:55:00,13-03-04,06:55:00,-31.815,-69.436,152.7,3.7,Mc,93 km al O de San Juan
13-03-04,03:13:00,13-03-04,06:13:00,-21.998,-66.983,246.3,3.8,Ml,162 km al NE de San Pedro de Atacama
13-03-04,02:21:00,13-03-04,05:21:00,-27.589,-70.803,35.6,4.1,Mc,54 km al O de Tierra Amarilla
13-03-04,00:48:00,13-03-04,03:48:00,-30.478,-66.796,160,4.6,Ml,202 km al NE de San Juan
12-03-04,23:47:00,13-03-04,02:47:00,-28.274,-71.061,44.4,3.6,Mc,45 km al NO de Vallenar
14-03-04,19:54:00,14-03-04,23:54:00,-34.249,-70.091,6,1.4,Ml,72 km al S de San José de Maipo
14-03-04,16:12:00,14-03-04,20:12:00,-32.34,-69.917,135.8,3.6,Mc,85 km al SE de Mina Los Pelambres
14-03-04,14:51:00,14-03-04,18:51:00,-33.219,-70.237,9.1,3.2,Mc,41 km al E de Colina
14-03-04,11:15:00,14-03-04,15:15:00,-31.226,-71.827,13.7,3.7,Mc,70 km al SO de Punitaqui
14-03-04,11:10:00,14-03-04,15:10:00,-31.514,-71.18,85,2.5,Mc,29 km al SE de Canela Baja
14-03-04,10:55:00,14-03-04,14:55:00,-30.489,-66.696,150,3.9,Mc,209 km al NE de San Juan
14-03-04,08:54:00,14-03-04,12:54:00,-33.127,-72.08,15,3.3,Mc,66 km al O de Casablanca
14-03-04,07:14:00,14-03-04,11:14:00,-29.684,-68.6,140,3.4,Mc,189 km al E de Paihuano
14-03-04,02:45:00,14-03-04,06:45:00,-27.358,-69.269,82,4.0,Ml,105 km al E de Copiapó
14-03-04,00:03:00,14-03-04,04:03:00,-24.191,-67.06,175,3.8,Mc,179 km al O de San Salvador de Jujuy
13-03-04,23:42:00,14-03-04,03:42:00,-30.762,-71.625,29.1,3.1,Ml,44 km al SO de Ovalle
13-03-04,23:39:00,14-03-04,03:39:00,-30.743,-71.673,33.6,3.6,Mc,48 km al O de Ovalle
13-03-04,22:20:00,14-03-04,02:20:00,-31.651,-68.251,148,3.3,Mc,29 km al SE de San Juan.
15-03-04,17:14:00,15-03-04,21:14:00,-33.753,-72.043,26.4,3.4,Mc,44 km al SO de San Antonio
15-03-04,16:40:00,15-03-04,20:40:00,-33.841,-72.031,10.5,3.7,Mc,48 km al SO de San Antonio
15-03-04,16:04:00,15-03-04,20:04:00,-31.463,-70.005,133.6,3.2,Mc,98 km al E de Salamanca
15-03-04,01:45:00,15-03-04,05:45:00,-32.656,-71.611,32,3.0,Mc,42 km al SO de La Ligua
16-03-04,18:05:00,16-03-04,22:05:00,-33.147,-70.228,3.7,2.7,Ml,42 km al E de Colina
16-03-04,18:01:00,16-03-04,22:01:00,-31.162,-68.562,150,3.5,Ml,42 km al N de San Juan.
16-03-04,04:08:00,16-03-04,08:08:00,-31.379,-69.466,143.4,4.2,Mc,92 km al O de San Juan
16-03-04,03:36:00,16-03-04,07:36:00,-31.917,-70.219,129.6,3.8,Mc,72 km al E de Salamanca
16-03-04,00:43:00,16-03-04,04:43:00,-31.715,-69.596,142.9,3.4,Mc,103 km al O de San Juan.
17-03-04,17:32:00,17-03-04,21:32:00,-33.184,-70.499,103.7,2.6,Mc,25 km al NO de Farellones
17-03-04,13:51:00,17-03-04,17:51:00,-24.208,-67.246,200,4.7,Ml,173 km al SE de San Pedro de Atacama
17-03-04,13:39:00,17-03-04,17:39:00,-27.978,-66.703,180,4.4,Mb,161 km al N de La Rioja
17-03-04,12:49:00,17-03-04,16:49:00,-31.988,-66.773,32,5.5,Mb,173 km al E de San Juan
17-03-04,12:05:00,17-03-04,16:05:00,-30.761,-71.58,30.3,3.6,Mc,40 km al SO de Ovalle
17-03-04,09:47:00,17-03-04,13:47:00,-37.531,-72.441,100.8,4.2,Ml,37 km al SE de Laja
17-03-04,07:05:00,17-03-04,11:05:00,-35.071,-70.585,1.3,4.0,Mc,60 km al E de Curicó
17-03-04,04:30:00,17-03-04,08:30:00,-29.807,-71.607,27.2,3.9,Mc,51 km al N de Tongoy
17-03-04,00:57:00,17-03-04,04:57:00,-31.956,-70.673,87.2,2.6,Mc,34 km al SE de Salamanca
16-03-04,23:21:00,17-03-04,03:21:00,-21.104,-65.568,290,5.7,Mb,170 km al S de Potosí
16-03-04,21:22:00,17-03-04,01:22:00,-30.732,-71.46,25.9,3.7,Mc,28 km al SO de Ovalle
18-03-04,17:23:00,18-03-04,21:23:00,-30.891,-71.278,57.4,3.0,Mc,33 km al S de Ovalle
18-03-04,13:19:00,18-03-04,17:19:00,-30.115,-71.223,60.5,3.7,Mc,24 km al S de La Serena
18-03-04,12:34:00,18-03-04,16:34:00,-28.87,-69.899,113.2,4.0,Ml,90 km al E de Vallenar
18-03-04,11:49:00,18-03-04,15:49:00,-32.093,-69.684,137.6,2.4,Mc,119 km al NO de Mendoza
18-03-04,08:13:00,18-03-04,12:13:00,-30.911,-71.666,31,3.1,Mc,56 km al SO de Ovalle
18-03-04,05:31:00,18-03-04,09:31:00,-30.875,-69.841,139.3,4.5,Ml,114 km al SE de Paihuano
18-03-04,03:54:00,18-03-04,07:54:00,-30.926,-71.554,38.5,3.6,Mc,49 km al SO de Ovalle
18-03-04,03:26:00,18-03-04,07:26:00,-34.623,-70.723,103.2,3.2,Mc,45 km al NO de Termas del Flaco
19-03-04,13:56:00,19-03-04,17:56:00,-33.178,-70.272,3,2.4,Ml,38 km al E de Colina
19-03-04,08:27:00,19-03-04,12:27:00,-30.803,-71.399,42.8,4.0,Mc,29 km al SO de Ovalle
19-03-04,07:02:00,19-03-04,11:02:00,-31.903,-71.624,37.2,3.6,Mc,53 km al SO de Illapel
19-03-04,02:01:00,19-03-04,06:01:00,-20.694,-70.83,33,5.4,Ml,89 km al SO de Alto Hospicio
20-03-04,19:19:00,20-03-04,23:19:00,-32.471,-71.664,28.4,3.5,Mc,60 km al NO de Quillota 
20-03-04,17:50:00,20-03-04,21:50:00,-33.992,-70.128,8.2,3.2,Mc,59 km al E de Rancagua
20-03-04,14:00:00,20-03-04,18:00:00,-33.936,-70.013,11.9,2.6,Mc,71 km al SE de Farellones
20-03-04,11:38:00,20-03-04,15:38:00,-35.841,-71.589,74.4,3.3,Mc,47 km al S de Talca
20-03-04,09:14:00,20-03-04,13:14:00,-33.613,-71.593,29,2.8,Mc,36 km al O de Melipilla
20-03-04,07:57:00,20-03-04,11:57:00,-26.483,-71.325,38.4,4.1,Ml,82 km al NO de Caldera
19-03-04,22:31:00,20-03-04,02:31:00,-32.146,-71.79,20.7,3.3,Mc,62 km al NO de La Ligua
21-03-04,18:43:00,21-03-04,22:43:00,-35.766,-70.827,2.8,3.8,Mc,85 km al SE de Talca
21-03-04,18:35:00,21-03-04,22:35:00,-32.061,-68.111,184.3,3.9,Ml,70 km al SE de San Juan.
21-03-04,15:03:00,21-03-04,19:03:00,-29.957,-66.873,124,4.3,Ml,196 km al SO de San Fernando
21-03-04,13:49:00,21-03-04,17:49:00,-33.138,-70.248,5.2,3.3,Mc,41 km al E de Colina
21-03-04,13:35:00,21-03-04,17:35:00,-32.191,-71.76,18.6,3.4,Mc,57 km al NO de La Ligua
21-03-04,11:37:00,21-03-04,15:37:00,-32.914,-70.611,5.5,3.3,Mc,33 km al N de Colina
21-03-04,10:57:00,21-03-04,14:57:00,-30.747,-71.633,31.6,2.5,Ml,44 km al O de Ovalle
21-03-04,10:08:00,21-03-04,14:08:00,-32.669,-71.632,27.5,2.0,Ml,43 km al NO de Quillota 
22-03-04,18:00:00,22-03-04,22:00:00,-32.293,-71.8,21.1,3.5,Mc,56 km al O de La Ligua
22-03-04,16:54:00,22-03-04,20:54:00,-33.133,-70.231,6.2,3.6,Mc,42 km al E de Colina
22-03-04,15:51:00,22-03-04,19:51:00,-31.874,-67.615,5,4.6,Ml,94 km al SE de San Juan.
22-03-04,04:48:00,22-03-04,08:48:00,-27.67,-68.965,85.5,4.8,Ml,139 km al E de Copiapó
23-03-04,18:58:00,23-03-04,22:58:00,-29.863,-72.046,26.6,3.8,Ml,77 km al O de La Serena
23-03-04,17:49:00,23-03-04,21:49:00,-33.063,-72.186,34.8,3.6,Mc,78 km al O de Casablanca
23-03-04,16:42:00,23-03-04,20:42:00,-33.976,-71.002,75.4,3.3,Mc,38 km al SE de Melipilla
23-03-04,14:06:00,23-03-04,18:06:00,-21.179,-68.108,124,5.0,Mb,69 km al SE de Mina Collahuasi
23-03-04,13:56:00,23-03-04,17:56:00,-33.162,-70.224,8.9,3.6,Mc,42 km al E de Colina
23-03-04,13:55:00,23-03-04,17:55:00,-33.168,-70.232,8.7,2.1,Ml,42 km al E de Colina
23-03-04,10:51:00,23-03-04,14:51:00,-32.677,-71.737,28.8,3.6,Mc,51 km al NO de Quillota 
23-03-04,09:02:00,23-03-04,13:02:00,-33.071,-71.218,58.1,3.0,Mc,33 km al NE de Casablanca
23-03-04,03:57:00,23-03-04,07:57:00,-34.64,-72.297,2.2,3.5,Mc,39 km al NO de Vichuquén
23-03-04,00:27:00,23-03-04,04:27:00,-28.246,-67.261,140,4.6,Ml,147 km al O de San Fernando
24-03-04,18:58:00,24-03-04,22:58:00,-30.635,-71.496,65.8,2.6,Ml,31 km al NO de Punitaqui
24-03-04,17:23:00,24-03-04,21:23:00,-22.098,-67.852,150,5.0,Ml,105 km al SE de Ollagüe
24-03-04,12:12:00,24-03-04,16:12:00,-31.155,-70.305,135.9,2.9,Mc,79 km al N de Mina Los Pelambres
24-03-04,11:51:00,24-03-04,15:51:00,-34.597,-71.838,35.2,3.2,Mc,35 km al NE de Vichuquén
24-03-04,08:42:00,24-03-04,12:42:00,-34.011,-70.51,99.7,2.3,Mc,44 km al S de San José de Maipo
24-03-04,08:19:00,24-03-04,12:19:00,-33.866,-70.053,2,2.9,Mc,62 km al SE de Farellones
24-03-04,05:09:00,24-03-04,09:09:00,-32.543,-71.712,28.3,3.3,Mc,57 km al N de Valparaíso
24-03-04,04:12:00,24-03-04,08:12:00,-38.419,-71.752,85,3.6,Ml,55 km al E de Victoria
23-03-04,22:07:00,24-03-04,02:07:00,-31.652,-69.993,137.8,3.0,Ml,93 km al E de Salamanca
25-03-04,19:20:00,25-03-04,23:20:00,-32.925,-70.183,103.1,3.6,Mc,49 km al N de Farellones
25-03-04,18:55:00,25-03-04,22:55:00,-31.02,-71.295,61.9,3.1,Mc,33 km al NO de Combarbalá
25-03-04,13:50:00,25-03-04,17:50:00,-33.189,-70.231,6.8,3.4,Mc,42 km al E de Colina
25-03-04,09:10:00,25-03-04,13:10:00,-33.064,-72.18,31.7,3.2,Mc,77 km al O de Casablanca
25-03-04,07:38:00,25-03-04,11:38:00,-31.041,-71.309,59.2,3.3,Mc,33 km al NO de Combarbalá
25-03-04,05:33:00,25-03-04,09:33:00,-33.068,-72.146,5.2,3.0,Mc,74 km al O de Casablanca
25-03-04,03:55:00,25-03-04,07:55:00,-33.196,-70.782,68.1,2.3,Ml,29 km al NO de Santiago
26-03-04,13:44:00,26-03-04,17:44:00,-33.135,-70.242,1.5,3.4,Mc,41 km al E de Colina
26-03-04,06:56:00,26-03-04,10:56:00,-31.593,-71.651,30.5,3.8,Mc,38 km al N de Los Vilos
26-03-04,03:34:00,26-03-04,07:34:00,-31.32,-70.525,131.1,2.8,Mc,56 km al N de Mina Los Pelambres
26-03-04,00:29:00,26-03-04,04:29:00,-31.371,-71.884,46.4,4.2,Mc,70 km al NO de Los Vilos
25-03-04,22:25:00,26-03-04,02:25:00,-31.121,-68.686,147,3.3,Mc,49 km al N de San Juan
25-03-04,21:29:00,26-03-04,01:29:00,-34.309,-70.192,6.9,2.7,Mc,75 km al N de Termas del Flaco
25-03-04,20:47:00,26-03-04,00:47:00,-32.675,-71.641,15.1,3.3,Mc,43 km al NO de Quillota 
25-03-04,20:08:00,26-03-04,00:08:00,-34.741,-71.095,95.1,2.3,Mc,27 km al SE de Santa Cruz
27-03-04,19:44:00,27-03-04,23:44:00,-31.56,-71.308,39.4,3.7,Mc,23 km al SE de Canela Baja
27-03-04,18:54:00,27-03-04,22:54:00,-31.146,-68.922,145,3.7,Ml,58 km al NO de San Juan
27-03-04,16:15:00,27-03-04,20:15:00,-23.469,-69.832,61.3,3.9,Mc,62 km al E de Antofagasta
27-03-04,15:59:00,27-03-04,19:59:00,-33.286,-70.598,88,2.0,Mc,18 km al N de Santiago
27-03-04,15:10:00,27-03-04,19:10:00,-32.232,-69.48,126.3,2.7,Mc,114 km al SE de Mina Los Pelambres
27-03-04,13:54:00,27-03-04,17:54:00,-33.152,-70.238,5.6,3.3,Mc,41 km al E de Colina
27-03-04,13:41:00,27-03-04,17:41:00,-32.207,-69.563,126.6,3.4,Mc,106 km al SE de Mina Los Pelambres
27-03-04,07:07:00,27-03-04,11:07:00,-24.134,-67.225,200,4.5,Ml,167 km al SE de San Pedro de Atacama
27-03-04,06:15:00,27-03-04,10:15:00,-33.782,-68.842,10,3.3,Mc,141 km al E de San José de Maipo
27-03-04,01:21:00,27-03-04,05:21:00,-31.845,-70.187,125.9,2.9,Mc,74 km al E de Salamanca
28-03-04,19:42:00,28-03-04,23:42:00,-30.709,-71.327,47,2.5,Ml,17 km al SO de Ovalle
28-03-04,14:14:00,28-03-04,18:14:00,-29.821,-68.877,150,3.6,Ml,179 km al E de Vicuña
28-03-04,05:15:00,28-03-04,09:15:00,-32.422,-71.342,48.2,3.6,Mc,43 km al SO de Petorca
28-03-04,03:27:00,28-03-04,07:27:00,-29.945,-71.785,5.7,3.0,Mc,52 km al O de La Serena
29-03-04,16:44:00,29-03-04,20:44:00,-24.486,-69.919,46.9,3.7,Mc,106 km al SE de Antofagasta
29-03-04,15:33:00,29-03-04,19:33:00,-34.105,-70.507,98.5,2.6,Mc,53 km al S de San José de Maipo
29-03-04,14:10:00,29-03-04,18:10:00,-33.148,-70.273,0.7,3.2,Mc,38 km al E de Colina
29-03-04,14:05:00,29-03-04,18:05:00,-33.199,-70.244,6.9,2.2,Ml,40 km al E de Colina
29-03-04,08:42:00,29-03-04,12:42:00,-32.041,-69.677,150,2.7,Mc,121 km al E de Petorca
29-03-04,05:51:00,29-03-04,09:51:00,-32.684,-71.868,28.4,3.6,Mc,62 km al O de Quillota 
29-03-04,05:35:00,29-03-04,09:35:00,-24.476,-70.163,53.5,3.9,Mc,108 km al N de Taltal
29-03-04,01:18:00,29-03-04,05:18:00,-32.693,-71.788,27.5,2.2,Ml,55 km al O de Quillota 
29-03-04,01:12:00,29-03-04,05:12:00,-31.82,-69.886,138.6,2.8,Mc,102 km al E de Salamanca
30-03-04,19:56:00,30-03-04,23:56:00,-32.715,-71.505,22.8,3.3,Mc,38 km al N de Valparaíso
30-03-04,05:59:00,30-03-04,09:59:00,-31.255,-69.138,150,3.2,Mc,67 km al NO de San Juan
30-03-04,04:54:00,30-03-04,08:54:00,-32.221,-69.835,137.9,3.2,Mc,99 km al NE de Los Andes.
30-03-04,04:17:00,30-03-04,08:17:00,-31.018,-71.473,34.9,3.1,Mc,42 km al N de Canela Baja
31-03-04,16:11:00,31-03-04,20:11:00,-33.893,-71.237,66.8,3.9,Mc,45 km al N de Las Cabras
31-03-04,15:17:00,31-03-04,19:17:00,-33.716,-71.665,43.6,4.2,Mc,30 km al NE de Navidad
31-03-04,14:10:00,31-03-04,18:10:00,-33.517,-71.86,20.8,3.9,Mc,47 km al SO de Casablanca
31-03-04,13:51:00,31-03-04,17:51:00,-33.164,-70.25,7.1,3.1,Mc,40 km al E de Colina
31-03-04,04:32:00,31-03-04,08:32:00,-30.785,-69.28,150.3,3.5,Mc,110 km al NO de San Juan
30-03-04,23:23:00,31-03-04,03:23:00,-25.316,-67.937,130,5.4,Ml,191 km al S de Socaire
30-03-04,23:09:00,31-03-04,03:09:00,-31.663,-70.159,139.1,2.6,Mc,78 km al E de Salamanca
30-03-04,21:16:00,31-03-04,01:16:00,-35.404,-71.674,80,2.5,Mc,49 km al N de Linares
01-04-04,18:43:00,01-04-04,22:43:00,-33.132,-70.294,0.2,3.2,Mc,36 km al E de Colina
01-04-04,15:25:00,01-04-04,19:25:00,-33.148,-70.248,1.1,3.1,Mc,40 km al E de Colina
01-04-04,09:04:00,01-04-04,13:04:00,-30.829,-71.438,45,2.8,Ml,34 km al SO de Ovalle
01-04-04,08:41:00,01-04-04,12:41:00,-33.703,-70.346,102.5,2.4,Mc,39 km al S de Farellones
01-04-04,06:58:00,01-04-04,10:58:00,-28.467,-71.13,74.5,4.7,Ml,38 km al O de Vallenar
01-04-04,03:19:00,01-04-04,07:19:00,-35.168,-71.672,67.6,3.2,Mc,43 km al SE de Vichuquén
01-04-04,02:58:00,01-04-04,06:58:00,-33.025,-72.111,39.1,3.8,Mc,73 km al NO de Casablanca
01-04-04,01:07:00,01-04-04,05:07:00,-31.639,-71.214,72.9,4.1,Mc,28 km al NO de Salamanca
31-03-04,23:44:00,01-04-04,03:44:00,-35.028,-71.012,102.6,3.9,Mc,49 km al S de San Fernando
31-03-04,23:28:00,01-04-04,03:28:00,-28.719,-71.402,35.2,3.7,Mc,65 km al O de Vallenar
31-03-04,23:05:00,01-04-04,03:05:00,-28.742,-71.36,30.4,3.6,Mc,62 km al O de Vallenar
02-04-04,18:46:00,02-04-04,22:46:00,-31.844,-70.543,107.6,3.0,Mc,41 km al E de Salamanca
02-04-04,06:44:00,02-04-04,10:44:00,-35.146,-71.441,68.3,2.6,Mc,37 km al NE de Talca
02-04-04,03:50:00,02-04-04,07:50:00,-33.829,-71.215,63.8,2.0,Mc,46 km al SE de San Antonio
03-04-04,19:08:00,03-04-04,23:08:00,-32.473,-71.433,58.9,2.7,Mc,48 km al N de Quillota 
03-04-04,16:31:00,03-04-04,20:31:00,-29.002,-71.415,38.2,3.3,Mc,62 km al S de Huasco
03-04-04,13:49:00,03-04-04,17:49:00,-33.147,-70.264,2.9,3.7,Mc,39 km al E de Colina
03-04-04,13:48:00,03-04-04,17:48:00,-33.145,-70.297,0.2,2.8,Mc,36 km al E de Colina
03-04-04,05:57:00,03-04-04,09:57:00,-29.954,-72.035,35,5.5,Ml,76 km al O de La Serena
03-04-04,00:23:00,03-04-04,04:23:00,-30.307,-72.21,15,2.7,Ml,102 km al O de Ovalle
04-04-04,14:09:00,04-04-04,18:09:00,-31.404,-70.226,118,3.0,Mc,78 km al E de Combarbalá
04-04-04,13:57:00,04-04-04,17:57:00,-33.929,-70.828,82.4,2.3,Mc,45 km al SE de Melipilla
04-04-04,10:08:00,04-04-04,14:08:00,-33.427,-70.907,68.1,2.1,Mc,33 km al SO de Colina
04-04-04,08:11:00,04-04-04,12:11:00,-32.072,-71.419,27.9,2.3,Ml,45 km al NO de La Ligua
04-04-04,04:57:00,04-04-04,08:57:00,-30.973,-71.721,65.3,3.0,Mc,53 km al NO de Canela Baja
04-04-04,01:41:00,04-04-04,05:41:00,-24.068,-67.035,190,3.9,Mc,174 km al SE de San Pedro de Atacama
03-04-04,23:51:00,04-04-04,03:51:00,-34.438,-70.693,105.3,2.3,Mc,32 km al NE de San Fernando
05-04-04,17:24:00,05-04-04,21:24:00,36.527,71.028,191,6.3,Mb,15436 km al NE de Potosí
05-04-04,17:28:00,05-04-04,21:28:00,-33.517,-70.059,2.6,2.9,Mc,31 km al NE de San José de Maipo
05-04-04,17:20:00,05-04-04,21:20:00,-22.273,-66.257,271.6,4.9,Ml,212 km al E de San Pedro de Atacama
05-04-04,14:37:00,05-04-04,18:37:00,-34.003,-70.521,92.2,2.4,Mc,43 km al S de San José de Maipo
05-04-04,08:22:00,05-04-04,12:22:00,-34.102,-70.057,6.2,2.8,Mc,63 km al E de Rancagua
05-04-04,01:00:00,05-04-04,05:00:00,-32.286,-71.376,45.2,3.3,Mc,42 km al O de Petorca
05-04-04,00:28:00,05-04-04,04:28:00,-32.354,-68.767,150,3.2,Mc,94 km al S de San Juan.
05-04-04,00:13:00,05-04-04,04:13:00,-28.524,-71.306,39.2,4.0,Mc,54 km al O de Vallenar
06-04-04,18:40:00,06-04-04,22:40:00,-30.297,-71.605,22,2.8,Ml,51 km al O de Andacollo
06-04-04,13:55:00,06-04-04,17:55:00,-33.129,-70.212,0,1.8,Ml,44 km al E de Colina
06-04-04,13:13:00,06-04-04,17:13:00,-34.486,-72.145,32.1,3.1,Mc,46 km al N de Vichuquén
06-04-04,11:07:00,06-04-04,15:07:00,-32.233,-70.666,86.1,2.7,Mc,46 km al S de Mina Los Pelambres
06-04-04,10:11:00,06-04-04,14:11:00,-30.029,-71.557,50.4,3.0,Mc,33 km al SO de La Serena
06-04-04,08:05:00,06-04-04,12:05:00,-27.234,-68.895,97.8,4.7,Ml,138 km al E de Tierra Amarilla
06-04-04,07:26:00,06-04-04,11:26:00,-34.434,-72.149,42.4,2.4,Ml,52 km al N de Vichuquén
06-04-04,04:40:00,06-04-04,08:40:00,-34.013,-70.399,107.7,3.8,Ml,42 km al S de San José de Maipo
06-04-04,03:58:00,06-04-04,07:58:00,-24.188,-67.453,186.1,4.5,Ml,160 km al SE de San Pedro de Atacama
06-04-04,02:40:00,06-04-04,06:40:00,-25.515,-70.714,2.2,3.2,Ml,93 km al N de Chañaral.
07-04-04,19:47:00,07-04-04,23:47:00,-31.699,-69.947,120.5,3.0,Ml,97 km al E de Salamanca
07-04-04,19:03:00,07-04-04,23:03:00,-27.318,-70.805,61.3,4.3,Ml,47 km al O de Copiapó
07-04-04,15:50:00,07-04-04,19:50:00,-33.981,-71.35,63.1,2.3,Mc,35 km al S de Melipilla
07-04-04,14:08:00,07-04-04,18:08:00,-33.159,-70.285,0.6,3.3,Mc,37 km al E de Colina
07-04-04,10:43:00,07-04-04,14:43:00,-32.665,-71.408,20.1,2.9,Mc,29 km al SO de La Ligua
07-04-04,08:59:00,07-04-04,12:59:00,-34.375,-70.328,123.1,2.6,Mc,65 km al E de San Fernando
07-04-04,08:11:00,07-04-04,12:11:00,-29.974,-72.026,42.3,3.8,Ml,75 km al O de La Serena
07-04-04,03:39:00,07-04-04,07:39:00,-31.343,-69.218,145,3.0,Ml,70 km al O de San Juan
06-04-04,23:30:00,07-04-04,03:30:00,-30.684,-71.744,25.6,2.6,Ml,53 km al O de Ovalle
08-04-04,19:58:00,08-04-04,23:58:00,-30.212,-71.487,9.2,2.5,Ml,39 km al O de Andacollo
08-04-04,17:31:00,08-04-04,21:31:00,-33.174,-70.29,9.2,1.8,Ml,36 km al E de Colina
08-04-04,14:25:00,08-04-04,18:25:00,-31.178,-71.706,16,2.6,Ml,58 km al SO de Punitaqui
08-04-04,14:07:00,08-04-04,18:07:00,-33.142,-70.258,7.7,3.4,Mc,40 km al E de Colina
08-04-04,13:48:00,08-04-04,17:48:00,-33.398,-68.657,25,3.2,Ml,154 km al E de Farellones
08-04-04,10:42:00,08-04-04,14:42:00,-35.081,-70.504,7.4,3.9,Mc,68 km al E de Curicó
08-04-04,10:16:00,08-04-04,14:16:00,-33.182,-70.259,6.6,3.2,Mc,39 km al E de Colina
08-04-04,06:23:00,08-04-04,10:23:00,-55.699,-27.913,65,5.5,Mb,2533 km al E de Ushuaia
08-04-04,04:12:00,08-04-04,08:12:00,-31.784,-69.96,150,2.8,Ml,95 km al E de Salamanca
09-04-04,16:51:00,09-04-04,20:51:00,-30.627,-69.147,159.4,3.5,Mc,117 km al NO de San Juan
09-04-04,15:51:00,09-04-04,19:51:00,-33.567,-70.231,104.1,2.1,Mc,25 km al S de Farellones
09-04-04,11:06:00,09-04-04,15:06:00,-31.959,-70.63,97.8,3.7,Mc,37 km al SE de Salamanca
09-04-04,10:04:00,09-04-04,14:04:00,-33.259,-70.257,10.3,1.5,Ml,40 km al E de Colina
09-04-04,04:00:00,09-04-04,08:00:00,-32.516,-71.979,36.6,3.9,Mc,71 km al O de La Ligua
09-04-04,03:23:00,09-04-04,07:23:00,-31.036,-71.375,55.8,2.2,Mc,39 km al NO de Combarbalá
